user,Subject,text,cleaned_text,sentiment_score,sentiment_category
ShonkM,Joe Biden,JOE BIDEN IS AN ACTIVE NATIONAL SECURITY THREAT 🚨,joe biden active national security threat,-0.13333333333333333,Neutral
investtoelectil,Joe Biden," If you elect Joe Biden, this white supremacist will stop collecting a salary from the taxpayers. ",elect joe biden white supremacist stop collecting salary taxpayers,0.4,Positive
ClovGraham,Joe Biden," Not only did Joe Biden commit to a White House task force reuniting 545 children stolen from their parents, he has promis…",joe biden commit white house task force reuniting children stolen parents promis,0.0,Neutral
tacticalsage,Joe Biden," Joe, I heard you spoke about #Parkland today in Broward County.  Obama/Biden policies are part of the reason Parkland happene…",joe heard spoke parkland today broward county obamabiden policies part reason parkland happene,0.0,Neutral
Lassadarnya,Joe Biden,JOE BIDEN IS AN ACTIVE NATIONAL SECURITY THREAT 🚨,joe biden active national security threat,-0.13333333333333333,Neutral
LBlaughing,Joe Biden," When did  learn that his son, with whom he discussed foreign biz deals with China, was the target of a federal crimi…",learn son discussed foreign biz deals china target federal crimi,-0.125,Neutral
pdx_matty,Joe Biden,Joe Biden destroyed the reputation of a black man based on false testimony and lies. It matters. …,joe biden destroyed reputation black man based false testimony lies matters,-0.2833333333333334,Neutral
WllclzY,Joe Biden," Now that NBC has exposed the bogus Hunter Biden smears and discovered that a fake man named ""Martin Aspen"" was behind it…",nbc exposed bogus hunter biden smears discovered fake man named martin aspen behind,-0.45,Negative
mspguy1,Joe Biden," A 64-page document asserting an elaborate conspiracy theory involving Joe Biden's son and business in China, that was later di…",page document asserting elaborate conspiracy theory involving joe bidens son business china later di,0.25,Neutral
enidkorsmeyer,Joe Biden," If you elect Joe Biden, this white supremacist will stop collecting a salary from the taxpayers. ",elect joe biden white supremacist stop collecting salary taxpayers,0.4,Positive
Roman_M_Cooper,Joe Biden,Vote for Joe Biden. You won't have to worry about what kind of crazy bullshit he might tweet at three in the morning.,vote joe biden wont worry kind crazy bullshit might tweet three morning,0.0,Neutral
jrflaum,Joe Biden," Now that NBC has exposed the bogus Hunter Biden smears and discovered that a fake man named ""Martin Aspen"" was behind it…",nbc exposed bogus hunter biden smears discovered fake man named martin aspen behind,-0.45,Negative
didzunas,Joe Biden,"   Speaking of ""Sleepy Joe"" - millions of Americans will SLEEP much better when Biden is president. A…",speaking sleepy joe millions americans sleep much better biden president,0.5,Positive
blaine_sprouse,Joe Biden," A living wage is on the ballot this election. When Joe Biden is president, millions of American workers will get a much-…",living wage ballot election joe biden president millions american workers get much,0.1,Neutral
fetting45,Joe Biden," Now that NBC has exposed the bogus Hunter Biden smears and discovered that a fake man named ""Martin Aspen"" was behind it…",nbc exposed bogus hunter biden smears discovered fake man named martin aspen behind,-0.45,Negative
gr888shopper,Joe Biden,Biden and Trump are both in Wisconsin today. One is taking care to protect the public. One is holding a super spreader rally…,biden trump wisconsin today one taking care protect public one holding super spreader rally,0.16666666666666666,Neutral
patriciaakidd1,Joe Biden," Not only did Joe Biden commit to a White House task force reuniting 545 children stolen from their parents, he has promis…",joe biden commit white house task force reuniting children stolen parents promis,0.0,Neutral
TexasScientist,Joe Biden,I'm one of those who frets that the election will be much closer than the polls indicate. That in a world where non-voters a…,im one frets election much closer polls indicate world nonvoters,0.2,Neutral
BigRedSepulveda,Joe Biden,"   Speaking of ""Sleepy Joe"" - millions of Americans will SLEEP much better when Biden is president. A…",speaking sleepy joe millions americans sleep much better biden president,0.5,Positive
leighawilcox,Joe Biden,READ (before it's disappeared): The censored Glenn Greenwald article about Hunter (and Joe) Biden …,read disappeared censored glenn greenwald article hunter joe biden,0.0,Neutral
Alicia32680368,Joe Biden,"  Trump is the Best &amp; Genius President. Think wisely when voting folks. Joe Biden is very sick &amp; weak,…",trump best amp genius president think wisely voting folks joe biden sick amp weak,0.1526785714285714,Neutral
mikebrinkley,Joe Biden,Not real promising for a Biden cabinet. Joe Biden declared that Hunter Biden is “the smartest guy I know.” …,real promising biden cabinet joe biden declared hunter biden smartest guy know,0.30000000000000004,Positive
Dvldog10,Joe Biden,Joe Biden has an October surprise everytime someone tells him he's Joe Biden.,joe biden october surprise everytime someone tells hes joe biden,0.0,Neutral
terryjordan0111,Joe Biden," I’ll say it.  Joe Biden is a lowlife. He always has been. A corrupt, bigoted, lifelong politician.  Now using Hitler in…",ill say joe biden lowlife always corrupt bigoted lifelong politician using hitler,-0.3666666666666667,Negative
AggostinoC,Joe Biden,So the FBI has had an active money laundering investigation into the family of the Democrat Presidential Nominee since…,fbi active money laundering investigation family democrat presidential nominee since,-0.13333333333333333,Neutral
latimes,Joe Biden,"Less noted are the shy Biden voters, who may quietly help the Democrat chip away at Trump’s base in small-town and… ",less noted shy biden voters may quietly help democrat chip away trumps base smalltown,-0.3666666666666667,Negative
georgiodecorati,Joe Biden,"No doubt Joe Biden at the very least contributed to Hunter's drug problem and other behavioral issues.  And, what r… ",doubt joe biden least contributed hunters drug problem behavioral issues r,-0.3,Negative
Frogdiesel,Joe Biden," A 64-page document asserting an elaborate conspiracy theory involving Joe Biden's son and business in China, that was later di…",page document asserting elaborate conspiracy theory involving joe bidens son business china later di,0.25,Neutral
AJump5228,Joe Biden,Lil Wayne now being lynched by black folks because he is not supporting the guy the white liberal media says Black peo…,lil wayne lynched black folks supporting guy white liberal media says black peo,-0.02083333333333333,Neutral
shreenathsingh1,Joe Biden,"Obama ‘getting under Trump’s skin’ as he campaigns for Biden in swing states, former aides say #SmartNews  ",obama getting trumps skin campaigns biden swing states former aides say smartnews,0.0,Neutral
urbanphotogal,Joe Biden,". Vitally important!!!A Song / Anthem / Movie Use for Free!!!Get to Joe Biden 4 us?Titled, “Lig… ",vitally importanta song anthem movie use freeget joe biden ustitled lig,0.1,Neutral
michael261978,Joe Biden," If Sleepy Joe Biden is actually elected President, the 4 Justices (plus1) that helped make such a ridiculous win possi…",sleepy joe biden actually elected president justices plus helped make ridiculous win possi,0.15555555555555559,Neutral
CrossfitToddc,Joe Biden,Joe Biden: I want your vote to become your next president — here’s what I will do for you and our nation…,joe biden want vote become next president heres nation,0.0,Neutral
TedSilen,Joe Biden," Now that NBC has exposed the bogus Hunter Biden smears and discovered that a fake man named ""Martin Aspen"" was behind it…",nbc exposed bogus hunter biden smears discovered fake man named martin aspen behind,-0.45,Negative
HeatherGillet14,Joe Biden," Joe Biden isn’t stupid, he has Dementia.The people voting for him are stupid!",joe biden isnt stupid dementiathe people voting stupid,-0.7999999999999999,Negative
colmmcsky,Joe Biden," There are four days until Election Day. Here’s the latest:— Joe Biden leads by 3 points in North Carolina, a New York Times/S…",four days election day heres latest joe biden leads points north carolina new york timess,0.3181818181818182,Positive
DebraDuGemini59,Joe Biden," By Winston Churchill's granddaughter: I'm an artist, but it's time for me to speak out on politics. Today I'm joining …",winston churchills granddaughter im artist time speak politics today im joining,0.0,Neutral
JillHodge06482,Joe Biden,We need you now: we are looking for 454 more contributions in order to get on the radio in key markets in Florida that cou…,need looking contributions order get radio key markets florida cou,0.0,Neutral
CS3116,Joe Biden,Share with us why you are voting for Joe Biden and use the hashtag #ForTheirFuture. We will retweet our favorite responses!,share us voting joe biden use hashtag fortheirfuture retweet favorite responses,0.5,Positive
beamlak01,Joe Biden,THIS IS A REMINDER THAT KANYE WEST ADMITTED THAT THE ONLY REASON HE’S RUNNING FOR PRESIDENT IS TO TAKE VOTES AWAY FROM JOE…,reminder kanye west admitted reason hes running president take votes away joe,0.0,Neutral
MicheleAllen271,Joe Biden,"  Joe Biden will not take our guns. Biden, like myself and the majority of Americans, believes in c… ",joe biden take guns biden like majority americans believes c,0.0,Neutral
MelissaPaige03,Joe Biden," A 64-page document asserting an elaborate conspiracy theory involving Joe Biden's son and business in China, that was later di…",page document asserting elaborate conspiracy theory involving joe bidens son business china later di,0.25,Neutral
ChicagoShitHole,Joe Biden," ""Of the two presidential candidates Joe Biden is more normal.""I've heard of the lesser of two evi… ",two presidential candidates joe biden normalive heard lesser two evi,0.0,Neutral
Egocrata,Joe Biden," “The Prince of Darkness — Joe Biden.”Somehow, I just don’t think that image gets across to the American public. https:/…",prince darkness joe bidensomehow dont think image gets across american public https,0.0,Neutral
